identifier	lemma	context	indices_target_token
1980-1990_bystyrerepresentant_13	bystyrerepresentant	Bystyrerepresentant Jo Frisch deltok i bystyrets behandling av saken til tross for at han var styremedlem i Oslo Byfornyelse A/S. 2 9.2.1.5 Andre saker av betydning for Oslo Naeringsselskap AJS 22.5.1985 hadde bystyret til behandling spørsmål om hvorvidt kommunens fordring på Oslo Naeringsselskap A/S skulle anvendes til å forhøye selskapets aksjekapital (sak 235).	0:19
1980-1990_bystyrerepresentant_11	bystyrerepresentant	Han fratrådte likevel ikke under bystyrets behandling av saken. j. Bystyret vedtok 21.5.1987 (sak 405) å kjøpe 15 leiligheter i Oslo Byfornyelse A/S' nybygg i Borggt. 14-16. Bystyrerepresentant Sigurd Østen var styremedlem i Oslo Byfornyelse A/S, men fratrådte ikke bystyret ved behandling av saken*. 9.2.1.4 Andre saker med tilknytning til Oslo Byfornyelse A/S Utvalget har i tillegg konstatert følgende saker angående Oslo Byfornyelse A/S der fratreden ikke er skjedd: a. Bystyret behandlet 28.6.1989 (sak 410) den økonomiske situasjon i Oslo Byfornyelse A/S.	174:193
1980-1990_bystyrerepresentant_2	bystyrerepresentant	Saerlig bystyrerepresentantene ga uttrykk for at reformen neppe hadde satt bystyret i stand til å se sektorsaker i sammenheng, og komitérepresentantene kunne for sin del, for arbeidet innenfor komiteene, i liten grad oppdage at de koplet til andre komitéers saker og synspunkter.	8:30
2012-2019_bystyrerepresentant_504	bystyrerepresentant	Men når det gjelder hvor bystyrerepresentantene er bosatt, er det altså store forskjeller mellom bydelene. Kun tre representanter har adresse Fyllingsdalen: Liv Wigdis Smith og Rolf Jens Brunstad fra Ap og Mikkel Grüner (SV). - Byens innbyggere hadde vaert tjent med at hele byen er representert i bystyret.	25:47
2012-2019_bystyrerepresentant_293	bystyrerepresentant	Med dagens politikk produserer man taper, som enten blir fanget opp av kriminelle eller ekstremister, sier bystyrerepresentant og leder av Holmlia Ap, Elvis Chi Nwosu til Dagbladet. Nwosu mener de store klasseforskjellene i Oslo skaper god grobunn for kriminalitet og ekstremisme. - Kommunene som er hardest rammet som Oslo og Drammen burde etablert et ungdomsløft.	107:126
1980-1990_bystyrerepresentant_16	bystyrerepresentant	Under 9.2.1.3 pkt. b ovenfor er det påvist at bystyrerepresentantene Sigurd Østen, Tove Heggen Larsen og Wenche Naerup som følge av sitt styremedlemskap i Oslo Naeringsselskap A/S var inhabile under bystyrebehandlingen av utkastet til avtale mellom kommunen og Oslo Naeringsselskap A/S.	46:68
1980-1990_bystyrerepresentant_7	bystyrerepresentant	De unnlot imidlertid å fratre. Habilitetsreglene er brutt også under behandlingen av denne saken i flere av de forberedende organer, se naermere under 9.2.2 pkt. b nedenfor. c. Bystyret fattet i møte 12.11.1986 (sak 605) vedtak om salg av Grønlandsleiret 30, 32 og 34 til Grønland Byfornyelse A/S. Bystyrerepresentant Peter N. Myhre var i 1986 medlem av styret i Grønland Byfornyelse A/S, men unnlot å fratre. d. Bystyret fattet i møte 17.6.1987 (sak 464) vedtak om salg av eiendommene Pilestredet 45 B, 47, 47 B og 53 og Parkvn. 2 B til OBOS.	298:317
2012-2019_bystyrerepresentant_875	bystyrerepresentant	Send ditt innlegg til debatt@vg.no eller SMS med kodeord sidet til 2200 EIVIND TRAeDAL, bystyrerepresentant i Oslo (MDG) I dag hevder VG på lederplass at «Vi trenger nye E18».	88:107
1980-1990_bystyrerepresentant_10	bystyrerepresentant	Bystyret vedtok i møte 4.2.1987 (sak 95) å kjøpe syv selveierleiligheter i Rosteds gt. 12 fra Oslo Byfornyelse A/S. Bystyrerepresentant Sigurd Østen var i 1987 medlem av styret i Oslo Byfornyelse A/S, men unnlot å fratre*. i. Bystyret vedtok 4.3.1987 (sak 176) å kjøpe 30 sameieleiligheter i Norbygt. 19-35 fra Grønland Byfornyelse A/S. Bystyrerepresentant Peter N. Myhre var samtidig styremedlem i Grønland Byfornyelse A/S.	116:135
1980-1990_bystyrerepresentant_18	bystyrerepresentant	Under 9.2.1.5 ovenfor er det påvist at bystyrerepresentantene Tove Heggen Larsen, Wenche Naerup og Sigurd Østen var inhabile under bystyrebehandlingen av spørsmålet om hvorvidt kommunens fordring på Oslo Naeringsselskap A/S skulle anvendes til å forhøye selskapets aksjekapital.	39:61
2012-2019_bystyrerepresentant_360	bystyrerepresentant	Det er klart at resultatet av kommunevalget vil ha en betydelig psykologisk effekt før neste stortingsvalg. Miljøpartiet De Grønne i nøkkelposisjon Miljøpartiet De Grønne kryper stadig fremover og ville fått fire bystyrerepresentanter med denne målingen. Venstresiden ville da, med støtte fra De Grønne, hatt flertall i Oslo.	213:234
1929-1965_bølge_116	bølge	Men den vilde bli lenger og på grunn av de vanskeligere stigninger kostbarere både med hensyn til bygging og drift —og stridens bølger gikk høit — .	128:134
1970-2015_bølge_239	bølge	Før han gikk om bord merket han seg at det var bølger og blåste. På turen nordover ble han sjøsyk, noe han ikke pleier å bli. Det var store bølger.	47:53
1970-2015_bølge_703	bølge	Ingen sov nede i 1. etasje, men etter at de var blitt vekket, gikk de ned for å se hva det var. Men da kom bølgen fra det tredje skredet dundrende og slo mot husene med stor kraft.	107:113
1970-2015_bølge_590	bølge	Stråleskader, sene Samlebegrep for alle tekniske og administrative tiltak for å beskytte i første rekke mennesker mot ioniserende og ikke-ioniserende stråling. Strålevern Stråling er transport av energi ved hjelp av bølger eller partikler.	216:222
1970-2015_bølge_303	bølge	Dette gjelder bunnen og de fysiske kreftene med strøm og bølger som hele tiden påvirker bunnen, samt plante- og dyrelivet som lever på og i bunnen.	57:63
1929-1965_bølge_229	bølge	Tanget beveget sig sakte, strømmen gikk som en tanke, dypt i sig seiv forsunken, bad ingen bølge om ord... f Soloppgang over havet, derav stiger nu dagen. Men hvad av ditt vesen, o menneske, er det som ikke er hav? Bølgehenderne strekkes forgjeves mot stråle veldet, jeg ser ikke én som ikke trett lot dem synke igjen. f Veldige lys over havet, hvor kan du ødsle din glans så på en flyktende bølge baerer den i sig en gud? f Vestenvind, kommer du nu fra fjerne elysiske strender hit over endeløst hav, over bjergrygger for å hvile på vingen en stund høie i Vesteråsbukten? f Havets stillhet når rolig i måneskinnet det ånder, o hvilket syn, min sjel, de mektige krefter sover! Binn nu til klippeveggen fast din vuggende tanke .	91:96
1929-1965_bølge_536	bølge	Der er det skjønt; der hersker stille fred; der triller bølgen lydløst imot stranden; der legger han de trette lemmer ned, og kjølig aftenvind omvifter pannen; — den jager bort hver sorgens mørke sky; en trøstig ro blir i hans sinn tilbage; — der dveler han og finner kvegsomt ly og glemsel for de svunne tunge dage. Den fjerne gjenlyd kun av verdens larm formår å trenge til hans lune bolig.	56:62
1970-2015_bølge_308	bølge	I Norge førte den tilsvarende sundske bølgen (den andre etter babyboomen etter krigen) til en sterk økning i andelen med unge under høyere utdanning og til høyere ungdomsledighet.	38:44
1929-1965_bølge_678	bølge	Det hven og pep i tauene nesten øreskjaerende, og hun så utover et forskrekkelig hav med svaere bølger og hvite, mektig veltende skavler. Bare hun stakk hodet ut av ruff et, var vinden så hun måtte snappe efter pusten.	96:102
1970-2015_bølge_486	bølge	Grunnen til at disse materialer er interessante er at en ultrasonisk bølge som forplanter seg i et slikt materiale vil kunne ha sterk vekselvirkning med de elektroner som beveger seg i samme retning.	69:74
1970-2015_bølge_319	bølge	Den raske økningen i bølgehøyde tyder på at et område med høye bølger har flyttet seg med omtrent samme farten som området med sterk vind i forbindelse med det polare lavtrykket.»	63:69
1929-1965_bølge_11	bølge	Høhø, Wibom husket ham, Satan partere ham, en godslig brumbasse nådde det vaert. Skybanken hadde skygget for solen. Et kjølig vindkast rusket hardt i granholtet og jog ilende bølger opp igjennom rugåkeren.	175:181
1929-1965_bølge_431	bølge	Og uten grenser er det, sjelens riker sig vider ut i evighet og lys, der solen blodrød med et vellystgys, en gylden boble lik, av bølgen stiger. April i Vestre Aker In memoriam: Henrik Wergeland	130:136
1970-2015_bølge_514	bølge	Her etterfulgte de nyinnflyttede gjerne den forrige bølge av immigranter, som ofte tilhørte en helt annen rase, men som nå var såpass etablert i byen at de var i stand til å flytte til et noe bedre boligområde.	52:57
1970-2015_bølge_133	bølge	Derpå går det videre slag i slag på denne måte. Den ene hendelse fletter sig inn i den annen, den ene fornaermelse avføder den annen, og bølgen reiser sig høiere og høiere for hver gang den bryter; det er som så man en mektig hand ut fra himmelrummet piske menneskene mot en uavvendelig avgjørelse, som er altfor stor og altfor meget mot deres egen vilje til at den kan ha bare med dem å gjøre. Det må vaere større ting det her dreier sig om! Men sagamannen sier ikke stort om det, han bare lystrer vinket og griper hver gang ned i bunken av hendelser efter de rette trekk. Gunnar og Njål kjemper begge imot, hver på sin vis, den ene med sin manndom, den annen med sin visdom; men intet kan stanse skjebnens løp, den bruker til slutt både mannevidd og åndskraft, både helter og illgjerningsmenn, både lavt og høit til å fullføre sitt verk: å bringe en tid i graven og føde en ny.	137:143
1929-1965_bølge_203	bølge	Jeg synes det må vaere umulig for noen mann og kvinne som baerer norsk navn og taler norsk sprog å verge sig mot en bølge av takknemlighet fordi det en gang skikket sig så i historien at mennesker fantes i dette landet som med like stor inderlighet som klokskap bygget var nasjonale frihet op på menneskeverdets og borgerrettens grunn. Jeg synes tiden selv med all sin tyngsel må gi oss evne til å tenke over hvad den tradisjon betyr som har skapt det nye Norge. Og i samme grad vi forstår hvad vi uten vår fortjeneste har fått både som menneske og borger i våre fedres land, synes jeg vår vilje til å gi denne forståelsen følger også ut over festdagen må vokse sig sterkere.	116:121
1929-1965_bølge_625	bølge	«Jeg har gått iet syn* dens hus og født barna til en dranker, men det skal vaere sagt nå for Gud og menigheta, at ikke har jeg undfanget non av dom i syndig kjødslystl O herre Jesus, er det rum i himlen for mig?» Og i samme øieblikk bølget sangen om henne: «Ja, der er rum, ja, der er rum, rum hos Guds engle i himlens land! Ja, der er rum, ja, der er rum, rum hos de frelste på Jordans strandi» Og konen la sig ned og gråt takk* og gledes* tårer.	233:239
1970-2015_bølge_771	bølge	Problemet var nå at det kunne bli fare for forkiling ved avfyring av våpnene, dersom ikke hvert skudd var plassert helt nøyaktig og på rett linje, så arbeidet tok lang tid. Synet av sporlyskuler som strømmet opp fra luftvernet på basen, virket avskrekkende på den nye bølgen av tyske fly som ankom.	268:274
1929-1965_bølge_140	bølge	Nn 0F tvve ar B»tts lian ut pa Bin lsrBte Btore reiBe: Farvel, farvel! nu svinner bort mitt land bak bølgens blå! Det bryter hvitt, det kuler sort, snart faller natten på! Med kurs langs solens aftenvei er alle seil blitt satt.	101:108
1970-2015_bølge_149	bølge	En elektromagnetisk bølge er videre karakterisert ved at det foregår en utsendelse av energi fra en kilde, og at energien generelt ikke vender tilbake til kilden: det «utstråles» energi.	20:25
1929-1965_bølge_626	bølge	Han hadde vakre, brune øine og brunt tykt hår som lå i myke bølger om en høi, klar panne. At han alltid så sint ut, liksom med sammenbitte tenner bestandig, syntes hun nu bare var morsomt, og hun lo av det og spurte om han visste at han så ut som han tygget gråsten. Da lo han og sa, at han syntes studentene fikk gråstein å tygge på hver dag. Og hans drøm var å bli dikter, og hans bøker skulde ikke bli fulle av løgn som de andres.	60:66
1929-1965_bølge_31	bølge	De hadde tatt plass på vindsiden, og av og til drev en lett regn fra kammen av en bølge som knustes mot dambåtsiden, hen på dem. «Skulle vi ikke prøve a komme inn i røkelugaren?» mente Cecilie; hun syntes den andre satt vel tynnkledd. «Å nei, her er så friskt her ute!» Cecilie la en del av sitt sjal over henne: «Har De langt igjen a reise?»	82:87
1929-1965_data_236	data	3/ - ■'ing Bilag 4.3 KALKYLEMODELL 3 A. Forutsetninger for bruk av modellen: 1. Investeringen er både reinvestering og nyinvestering. 2. Kalkylens formål er å undersøke lønnsomheten av nyinvesteringen. 3a Inntekter lar seg beregne, eller: b Hvis inntekter ikke lar seg beregne, må nyinvesteringen ikke medføre endring i produksjonsmengden, men bare i kostnadene. 4. Økonomisk levetid lik eller mindre enn 15 år. B. Kalkyle: Nummereringen ved foten av bokstavene refererer seg til datarubrikkene 1, 2 og 3 Data for Data for Data for samlet in- reinve- nyinvevestering storing stering Kalkylekomponenter a. Investeringsbeløp for produksjonsmiddel av begrenset varighet, kr. d. Utrangeringsverdi for forannevnte, kr. n. Økonomisk levetid for forarme vnte, år. b.	505:509
1970-2015_data_4853	data	Vi avslutter oversikten over sentrale kjennetegn ved klientene med en presentasjon av hva som i hovedsak var deres viktigste gjøremål gjennom hele året 1990. Siden deltakelsen i lønnsarbeid er generelt lav, vil det vaere interessant å vite hva de ellers bedrev tida med. Den type data foreligger ikke i andre norske klientundersøkelser.	280:284
1970-2015_data_25522	data	Dette er data om størrelsen på anleggene, og hvilke krav som er stilt i utslippstillatelsene.	9:13
1970-2015_data_16627	data	Ingen restriksjoner på bearbeidede data. ANDRE OPPLYSNINGER:	35:39
1929-1965_data_81	data	Det betegner sig som nr. 15 av 4. årgang, og disse data gir oss da tydelig til kjenne at bladet kom ut en gang om uken, da jo 13. april falt i 15. uke av året 1772. På det tittelhode som avisen er utstyrt med uttales det for øvrig at den kom ut «Ugentlig i Arendahl».	51:55
1929-1965_data_234	data	En beregner her først de data som vil oppstå på grunn av den samlede investering (rubrikk 1)= Videre beregnes de data som ville ha. vaert aktuelle hvis en hadde begrenset investeringen til ren opprettholdelse av det tidligere virksomhetsområdes kapasitet og effektivitet (rubrikk 2).	25:29
1970-2015_data_1253	data	Det finnes med andre ord ikke entydige data som viser at sykefravaeret blant kvinner er høyere enn blant menn. Til dette er statistikken for dårlig. For fravaer på 15 dager eller mer står imidlertid fravaer blant kvinner for mesteparten av økningen i sykepengeutbetalingene de senere årene. Økningen den siste tida har brakt sykefravaeret blant kvinner opp på samme nivå som for menn. Det finnes heller ingen entydig forklaring på hvorfor sykefravaeret blant kvinner har økt. I følge Kolberg er høyt midlertidig fravaer fra ar- Sykelønnsordningen beidsmarkedet prisen vi må betale for høy kvinnelig sysselsetting. Høyt sykefravaer blant kvinner må sees på som en nødvendig tilpasning.	39:43
1929-1965_data_96	data	De meteorologiske data nedbør og temperatur, hvorav temperaturen er inntegnet på plansjen, viser for Dalens vedkommende at den høye vannstand skyldes sterk kulde. Fra 7. til 14. febr. var temperaturen i Dalen (på plansjen er fremstillet kurven for minimumstemperaturen kl. 19 vedkommende dag) nede i 16 til 20 kuldegrader, og dette faller sammen med brønnenes og limnigrafenes høye vannstand som derfor antas å skyldes isoppstuvning i elven. Limnigrafen Moen I har dessverre et avbrudd i registreringskurven for dette tidsrum, mens limnigrafen Moen II viser en vannstand bare 5 cm lavere enn den maksimale for 21/12.	18:22
